2022-08-01 14:35:26,081 INFO  Logger.cs: 70 - 
2022-08-01 17:42:52,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spherical_wheel-2
2022-08-01 17:42:52,823 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_ASM-2
2022-08-01 17:42:52,824 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-2
2022-08-01 17:42:52,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_ASM-2
2022-08-01 17:42:52,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spherical_wheel-1
2022-08-01 17:42:52,828 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-1
2022-08-01 17:42:52,830 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spherical_wheel-1
2022-08-01 17:42:52,830 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from plane-1
2022-08-01 17:42:52,831 INFO  ExportHelperExtension.cs: 1136 - Found 32 in plane-1
2022-08-01 17:42:52,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in plane-1
2022-08-01 17:42:52,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_ASM-1
2022-08-01 17:42:52,834 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-1
2022-08-01 17:42:52,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_ASM-1
2022-08-01 17:42:53,500 INFO  SwAddin.cs: 339 - Loading config tree
2022-08-01 17:42:53,507 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-08-01 17:42:53,512 INFO  SwAddin.cs: 344 - Showing property manager
2022-08-01 17:43:23,507 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-01 17:45:24,688 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-08-01 17:45:24,766 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-01 17:45:29,104 INFO  SwAddin.cs: 294 - Assembly export called for file ASM_Ver_1.SLDASM
2022-08-01 17:45:32,439 INFO  SwAddin.cs: 313 - Saving assembly
2022-08-01 17:45:32,685 INFO  SwAddin.cs: 316 - Opening property manager
2022-08-01 17:45:32,686 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ASM_Ver_1.SLDASM
2022-08-01 17:45:32,686 INFO  ExportHelperExtension.cs: 1136 - Found 39 in ASM_Ver_1.SLDASM
2022-08-01 17:45:32,687 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ASM_Ver_1.SLDASM
2022-08-01 17:45:32,688 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-01 17:45:32,688 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-08-01 17:45:32,689 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from spherical_wheel-2
2022-08-01 17:45:32,689 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-2
2022-08-01 17:45:32,690 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in spherical_wheel-2
2022-08-01 17:45:32,691 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_ASM-2
2022-08-01 17:45:32,691 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-2
2022-08-01 17:45:32,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_ASM-2
2022-08-01 17:45:32,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from spherical_wheel-1
2022-08-01 17:45:32,693 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-1
2022-08-01 17:45:32,693 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in spherical_wheel-1
2022-08-01 17:45:32,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from plane-1
2022-08-01 17:45:32,695 INFO  ExportHelperExtension.cs: 1136 - Found 32 in plane-1
2022-08-01 17:45:32,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in plane-1
2022-08-01 17:45:32,697 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_ASM-1
2022-08-01 17:45:32,697 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-1
2022-08-01 17:45:32,698 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_ASM-1
2022-08-01 17:45:32,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ASM_Ver_1.SLDASM
2022-08-01 17:45:32,699 INFO  ExportHelperExtension.cs: 1136 - Found 39 in ASM_Ver_1.SLDASM
2022-08-01 17:45:32,700 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ASM_Ver_1.SLDASM
2022-08-01 17:45:32,701 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-01 17:45:32,701 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-08-01 17:45:32,702 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spherical_wheel-2
2022-08-01 17:45:32,702 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-2
2022-08-01 17:45:32,703 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spherical_wheel-2
2022-08-01 17:45:32,704 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_ASM-2
2022-08-01 17:45:32,705 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-2
2022-08-01 17:45:32,706 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_ASM-2
2022-08-01 17:45:32,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spherical_wheel-1
2022-08-01 17:45:32,707 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-1
2022-08-01 17:45:32,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spherical_wheel-1
2022-08-01 17:45:32,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from plane-1
2022-08-01 17:45:32,709 INFO  ExportHelperExtension.cs: 1136 - Found 32 in plane-1
2022-08-01 17:45:32,710 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in plane-1
2022-08-01 17:45:32,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_ASM-1
2022-08-01 17:45:32,712 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-1
2022-08-01 17:45:32,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_ASM-1
2022-08-01 17:45:32,775 INFO  SwAddin.cs: 339 - Loading config tree
2022-08-01 17:45:32,776 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-08-01 17:45:32,781 INFO  SwAddin.cs: 344 - Showing property manager
2022-08-01 17:46:25,544 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-01 17:46:26,776 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-01 17:46:28,300 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-08-01 17:46:28,633 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-01 17:46:39,894 INFO  SwAddin.cs: 294 - Assembly export called for file ASM_Ver_1.SLDASM
2022-08-01 17:46:39,895 INFO  SwAddin.cs: 299 - Save is required
2022-08-01 17:46:39,896 INFO  SwAddin.cs: 313 - Saving assembly
2022-08-01 17:46:40,311 INFO  SwAddin.cs: 316 - Opening property manager
2022-08-01 17:46:40,312 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ASM_Ver_1.SLDASM
2022-08-01 17:46:40,313 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ASM_Ver_1.SLDASM
2022-08-01 17:46:40,314 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ASM_Ver_1.SLDASM
2022-08-01 17:46:40,314 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-01 17:46:40,314 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-08-01 17:46:40,315 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from spherical_wheel-2
2022-08-01 17:46:40,315 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-2
2022-08-01 17:46:40,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in spherical_wheel-2
2022-08-01 17:46:40,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_ASM-2
2022-08-01 17:46:40,317 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-2
2022-08-01 17:46:40,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_ASM-2
2022-08-01 17:46:40,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from spherical_wheel-1
2022-08-01 17:46:40,319 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-1
2022-08-01 17:46:40,319 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in spherical_wheel-1
2022-08-01 17:46:40,320 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from plane-1
2022-08-01 17:46:40,321 INFO  ExportHelperExtension.cs: 1136 - Found 32 in plane-1
2022-08-01 17:46:40,321 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in plane-1
2022-08-01 17:46:40,322 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_ASM-1
2022-08-01 17:46:40,322 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-1
2022-08-01 17:46:40,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_ASM-1
2022-08-01 17:46:40,324 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ASM_Ver_1.SLDASM
2022-08-01 17:46:40,324 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ASM_Ver_1.SLDASM
2022-08-01 17:46:40,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ASM_Ver_1.SLDASM
2022-08-01 17:46:40,326 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-01 17:46:40,326 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-08-01 17:46:40,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spherical_wheel-2
2022-08-01 17:46:40,327 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-2
2022-08-01 17:46:40,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spherical_wheel-2
2022-08-01 17:46:40,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_ASM-2
2022-08-01 17:46:40,329 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-2
2022-08-01 17:46:40,330 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_ASM-2
2022-08-01 17:46:40,331 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spherical_wheel-1
2022-08-01 17:46:40,332 INFO  ExportHelperExtension.cs: 1136 - Found 32 in spherical_wheel-1
2022-08-01 17:46:40,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spherical_wheel-1
2022-08-01 17:46:40,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from plane-1
2022-08-01 17:46:40,335 INFO  ExportHelperExtension.cs: 1136 - Found 32 in plane-1
2022-08-01 17:46:40,335 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in plane-1
2022-08-01 17:46:40,336 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_ASM-1
2022-08-01 17:46:40,337 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Motor_ASM-1
2022-08-01 17:46:40,340 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_ASM-1
2022-08-01 17:46:40,796 INFO  SwAddin.cs: 339 - Loading config tree
2022-08-01 17:46:40,802 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
